series_key,label,family,currency,country,pair,distinct_packages,complete_inputs,complete_inputs_pct,represented_years,collisions,collision_pct,open_market_entries,clean_pre_entry_14,clean_6h4,clean_12h4,clean_30h4,clean_42h4,clean_60h4,joint_complete_pre14,joint_clean_6h4,joint_clean_12h4,joint_clean_30h4,joint_clean_42h4,joint_clean_60h4
AUD:AU:36030002:r0,"RBA Financial Stability Review","Unclassified",AUD,AU,AUDJPY,16,0,0.0,"2015–2022",0,0.0,16,15,15,15,15,15,15,0,0,0,0,0,0
AUD:AU:36030002:r0,"RBA Financial Stability Review","Unclassified",AUD,AU,AUDNZD,16,0,0.0,"2015–2022",0,0.0,16,15,15,15,15,15,15,0,0,0,0,0,0
AUD:AU:36030002:r0,"RBA Financial Stability Review","Unclassified",AUD,AU,AUDUSD,16,0,0.0,"2015–2022",0,0.0,16,14,14,14,14,14,14,0,0,0,0,0,0
AUD:AU:36030002:r0,"RBA Financial Stability Review","Unclassified",AUD,AU,EURAUD,16,0,0.0,"2015–2022",0,0.0,16,14,14,13,13,13,13,0,0,0,0,0,0
AUD:AU:36030002:r0,"RBA Financial Stability Review","Unclassified",AUD,AU,GBPAUD,16,0,0.0,"2015–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURAUD,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURCAD,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURCHF,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURGBP,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURHKD,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURHUF,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURJPY,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURMXN,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURNOK,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURNZD,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURPLN,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURSEK,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURTRY,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURUSD,16,0,0.0,"2019–2022",0,0.0,16,15,15,15,13,13,12,0,0,0,0,0,0
EUR:EU:999010025:r0,"ECB Bank Lending Survey","Unclassified",EUR,EU,EURZAR,16,0,0.0,"2019–2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,EURGBP,16,0,0.0,"2018–2021",5,31.3,16,15,14,14,13,13,13,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPAUD,16,0,0.0,"2018–2021",5,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPCAD,16,0,0.0,"2018–2021",5,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPCHF,16,0,0.0,"2018–2021",5,31.3,16,16,15,15,14,14,14,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPJPY,16,0,0.0,"2018–2021",5,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPMXN,16,0,0.0,"2018–2021",5,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPNZD,16,0,0.0,"2018–2021",5,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPUSD,16,0,0.0,"2018–2021",5,31.3,16,16,15,15,14,14,14,0,0,0,0,0,0
GBP:GB:826020026:r0,"BoE MPC Member Vlieghe Speech","Unclassified",GBP,GB,GBPZAR,16,0,0.0,"2018–2021",5,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,AUDNZD,16,0,0.0,"2018–2022",2,12.5,16,14,13,13,13,13,12,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,EURNZD,16,0,0.0,"2018–2022",2,12.5,16,14,13,13,13,13,12,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,GBPNZD,16,0,0.0,"2018–2022",2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,NZDCAD,16,0,0.0,"2018–2022",2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,NZDCHF,16,0,0.0,"2018–2022",2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,NZDJPY,16,0,0.0,"2018–2022",2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020001:r0,"RBNZ Governor Orr Speech","Unclassified",NZD,NZ,NZDUSD,16,0,0.0,"2018–2022",2,12.5,16,14,13,13,13,13,12,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURAUD,15,0,0.0,"2019–2022",2,13.3,15,15,15,15,12,12,12,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURCAD,15,0,0.0,"2019–2022",2,13.3,15,15,14,14,11,11,11,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURCHF,15,0,0.0,"2019–2022",2,13.3,15,15,14,14,11,11,11,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURGBP,15,0,0.0,"2019–2022",2,13.3,15,15,14,14,11,11,11,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURHKD,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURHUF,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURJPY,15,0,0.0,"2019–2022",2,13.3,15,15,15,15,12,12,12,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURMXN,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURNOK,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURNZD,15,0,0.0,"2019–2022",2,13.3,15,15,13,13,11,11,11,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURPLN,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURSEK,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURTRY,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURUSD,15,0,0.0,"2019–2022",2,13.3,15,15,15,15,12,12,12,0,0,0,0,0,0
EUR:EU:999030028:r3,"Employment Level","Labor / Employment",EUR,EU,EURZAR,15,0,0.0,"2019–2022",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,EURGBP,15,0,0.0,"2018–2019",3,20.0,15,14,14,14,13,13,13,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPAUD,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPCAD,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPCHF,15,0,0.0,"2018–2019",3,20.0,15,15,15,15,14,14,14,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPJPY,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPMXN,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPNZD,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPUSD,15,0,0.0,"2018–2019",3,20.0,15,15,15,15,14,14,14,0,0,0,0,0,0
GBP:GB:826010039:r3,"GDP m/m","National Accounts / Growth",GBP,GB,GBPZAR,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,EURGBP,15,0,0.0,"2018–2019",3,20.0,15,14,14,14,13,13,13,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPAUD,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPCAD,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPCHF,15,0,0.0,"2018–2019",3,20.0,15,15,15,15,14,14,14,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPJPY,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPMXN,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPNZD,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPUSD,15,0,0.0,"2018–2019",3,20.0,15,15,15,15,14,14,14,0,0,0,0,0,0
GBP:GB:826010040:r3,"GDP 3m/3m","National Accounts / Growth",GBP,GB,GBPZAR,15,0,0.0,"2018–2019",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,AUDNZD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,9,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,EURNZD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,9,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,GBPNZD,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,NZDCAD,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,NZDCHF,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,NZDJPY,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010024:r3,"GDP q/q","National Accounts / Growth",NZD,NZ,NZDUSD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,8,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,AUDNZD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,9,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,EURNZD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,9,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,GBPNZD,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,NZDCAD,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,NZDCHF,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,NZDJPY,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010025:r3,"GDP y/y","National Accounts / Growth",NZD,NZ,NZDUSD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,8,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,AUDNZD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,9,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,EURNZD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,9,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,GBPNZD,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,NZDCAD,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,NZDCHF,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,NZDJPY,15,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554010026:r3,"GDP Expenditures q/q","National Accounts / Growth",NZD,NZ,NZDUSD,15,0,0.0,"2015–2018",0,0.0,15,15,15,10,10,9,8,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,AUDNZD,15,0,0.0,"2015–2022",3,20.0,15,14,14,14,14,14,14,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,EURNZD,15,0,0.0,"2015–2022",3,20.0,15,14,14,14,14,14,14,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,GBPNZD,15,0,0.0,"2015–2022",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,NZDCAD,15,0,0.0,"2015–2022",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,NZDCHF,15,0,0.0,"2015–2022",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,NZDJPY,15,0,0.0,"2015–2022",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZD:NZ:554020006:r0,"RBNZ Financial Stability Report","Unclassified",NZD,NZ,NZDUSD,15,0,0.0,"2015–2022",3,20.0,15,14,14,14,14,14,14,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,AUDCAD,14,0,0.0,"2018–2022",1,7.1,13,13,12,10,10,10,10,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,CADCHF,14,0,0.0,"2018–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,CADJPY,14,0,0.0,"2018–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,EURCAD,14,0,0.0,"2018–2022",1,7.1,13,13,12,10,10,10,10,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,GBPCAD,14,0,0.0,"2018–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,NZDCAD,14,0,0.0,"2018–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAD:CA:124040014:r0,"BoC Deputy Governor Schembri Speech","Unclassified",CAD,CA,USDCAD,14,0,0.0,"2018–2022",1,7.1,13,13,12,10,10,10,10,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,AUDCHF,14,0,0.0,"2015–2018",0,0.0,14,14,14,14,14,14,14,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,CADCHF,14,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,CHFJPY,14,0,0.0,"2015–2018",0,0.0,14,14,14,14,14,14,14,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,EURCHF,14,0,0.0,"2015–2018",0,0.0,14,14,14,14,14,14,14,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,GBPCHF,14,0,0.0,"2015–2018",0,0.0,14,14,14,14,13,13,13,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,NZDCHF,14,0,0.0,"2015–2018",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHF:CH:756020005:r0,"Industrial Orders y/y","Unclassified",CHF,CH,USDCHF,14,0,0.0,"2015–2018",0,0.0,14,14,14,14,13,13,13,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURAUD,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURCAD,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURCHF,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURGBP,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURHKD,14,0,0.0,"2016–2022",4,28.6,1,1,1,1,1,1,1,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURHUF,14,0,0.0,"2016–2022",4,28.6,1,1,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURJPY,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURMXN,14,0,0.0,"2016–2022",4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURNOK,14,0,0.0,"2016–2022",4,28.6,1,1,1,1,1,1,1,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURNZD,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURPLN,14,0,0.0,"2016–2022",4,28.6,1,1,1,1,1,1,1,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURSEK,14,0,0.0,"2016–2022",4,28.6,1,1,1,1,1,1,1,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURTRY,14,0,0.0,"2016–2022",4,28.6,1,1,1,1,1,1,1,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURUSD,14,0,0.0,"2016–2022",4,28.6,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999010028:r0,"ECB Financial Stability Review","Unclassified",EUR,EU,EURZAR,14,0,0.0,"2016–2022",4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURAUD,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURCAD,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURCHF,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURGBP,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURHKD,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURHUF,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURJPY,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURMXN,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURNOK,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURNZD,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURPLN,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURSEK,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURTRY,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURUSD,14,0,0.0,"2019–2022",1,7.1,14,14,14,14,14,14,14,0,0,0,0,0,0
EUR:EU:999030028:r1,"Employment Level","Labor / Employment",EUR,EU,EURZAR,14,0,0.0,"2019–2022",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840050005:r0,"Fed Chair Yellen Testimony","Unclassified",USD,US,AUDUSD,14,0,0.0,"2015–2017",2,14.3,14,14,14,14,14,14,14,0,0,0,0,0,0
USD:US:840050005:r0,"Fed Chair Yellen Testimony","Unclassified",USD,US,EURUSD,14,0,0.0,"2015–2017",2,14.3,14,14,14,14,14,14,14,0,0,0,0,0,0
USD:US:840050005:r0,"Fed Chair Yellen Testimony","Unclassified",USD,US,GBPUSD,14,0,0.0,"2015–2017",2,14.3,14,14,14,14,14,14,14,0,0,0,0,0,0
USD:US:840050005:r0,"Fed Chair Yellen Testimony","Unclassified",USD,US,NZDUSD,14,0,0.0,"2015–2017",2,14.3,14,14,14,14,14,14,14,0,0,0,0,0,0
USD:US:840050005:r0,"Fed Chair Yellen Testimony","Unclassified",USD,US,USDCAD,14,0,0.0,"2015–2017",2,14.3,14,14,14,14,14,14,14,0,0,0,0,0,0
